model,AUC_ROC,AUC_PR,Average_Precision,fpr,tpr,precision,recall
common_neighbors,0.9877413386453837,0.9893878485992506,0.98343271366263,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014771048744460858, 0.0029542097488921715, 0.007385524372230428, 0.025110782865583457, 0.1344165435745938, 1.0]","[0.0, 0.0014771048744460858, 0.005908419497784343, 0.007385524372230428, 0.011816838995568686, 0.019202363367799114, 0.028064992614475627, 0.050221565731166914, 0.07680945347119646, 0.10930576070901034, 0.1536189069423929, 0.1964549483013294, 0.2717872968980798, 0.3929098966026588, 0.518463810930576, 0.6632200886262924, 0.810930576070901, 0.930576070901034, 0.9926144756277696, 1.0]","[0.5, 0.8807339449541285, 0.973724884080371, 0.9909747292418772, 0.9955654101995566, 0.9971590909090909, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 0.9926144756277696, 0.930576070901034, 0.810930576070901, 0.6632200886262924, 0.518463810930576, 0.3929098966026588, 0.2717872968980798, 0.1964549483013294, 0.1536189069423929, 0.10930576070901034, 0.07680945347119646, 0.050221565731166914, 0.028064992614475627, 0.019202363367799114, 0.011816838995568686, 0.007385524372230428, 0.005908419497784343, 0.0014771048744460858, 0.0]"
jaccard,0.9852616788376909,0.9865240216416913,0.9848294932719182,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014771048744460858, 0.0014771048744460858, 0.0014771048744460858, 0.0014771048744460858, 0.0014771048744460858, 0.0014771048744460858, 0.0014771048744460858, 0.0014771048744460858, 0.0014771048744460858, 0.0029542097488921715, 0.0029542097488921715, 0.0029542097488921715, 0.0029542097488921715, 0.004431314623338257, 0.004431314623338257, 0.004431314623338257, 0.004431314623338257, 0.004431314623338257, 0.004431314623338257, 0.005908419497784343, 0.005908419497784343, 0.005908419497784343, 0.005908419497784343, 0.005908419497784343, 0.007385524372230428, 0.007385524372230428, 0.0103397341211226, 0.0103397341211226, 0.0103397341211226, 0.011816838995568686, 0.011816838995568686, 0.011816838995568686, 0.011816838995568686, 0.01624815361890694, 0.01624815361890694, 0.01624815361890694, 0.01624815361890694, 0.01624815361890694, 0.01772525849335303, 0.01772525849335303, 0.019202363367799114, 0.019202363367799114, 0.019202363367799114, 0.0206794682422452, 0.0206794682422452, 0.0206794682422452, 0.022156573116691284, 0.022156573116691284, 0.023633677991137372, 0.023633677991137372, 0.025110782865583457, 0.025110782865583457, 0.025110782865583457, 0.026587887740029542, 0.026587887740029542, 0.029542097488921712, 0.029542097488921712, 0.029542097488921712, 0.03545051698670606, 0.03545051698670606, 0.04579025110782865, 0.04579025110782865, 0.04874446085672083, 0.04874446085672083, 0.04874446085672083, 0.04874446085672083, 0.056129985228951254, 0.056129985228951254, 0.056129985228951254, 0.06351550960118169, 0.06351550960118169, 0.06499261447562776, 0.06499261447562776, 0.06499261447562776, 0.06499261447562776, 0.07090103397341212, 0.0723781388478582, 0.07976366322008863, 0.08124076809453472, 0.08714918759231906, 0.08714918759231906, 0.09010339734121123, 0.0930576070901034, 0.09453471196454949, 0.09601181683899557, 0.09896602658788774, 0.10044313146233383, 0.10487444608567208, 0.10635155096011817, 0.11225997045790251, 0.11521418020679468, 0.11669128508124077, 0.11964549483013294, 0.12112259970457903, 0.1240768094534712, 0.1240768094534712, 0.1255539143279173, 0.12850812407680945, 0.12998522895125553, 0.12998522895125553, 0.1329394387001477, 0.1329394387001477, 0.1344165435745938, 1.0]","[0.0, 0.01624815361890694, 0.019202363367799114, 0.029542097488921712, 0.03545051698670606, 0.04283604135893648, 0.04431314623338257, 0.047267355982274745, 0.04874446085672083, 0.059084194977843424, 0.06646971935007386, 0.06942392909896603, 0.07976366322008863, 0.0827178729689808, 0.09010339734121123, 0.0930576070901034, 0.09601181683899557, 0.09748892171344166, 0.11669128508124077, 0.1255539143279173, 0.12850812407680945, 0.14032496307237813, 0.14180206794682423, 0.14623338257016247, 0.155096011816839, 0.15805022156573117, 0.16395864106351551, 0.16691285081240767, 0.17429837518463812, 0.17725258493353027, 0.1831610044313146, 0.2171344165435746, 0.2259970457902511, 0.23190546528803546, 0.23338257016248154, 0.24224519940915806, 0.24519940915805022, 0.2466765140324963, 0.2511078286558346, 0.258493353028065, 0.25997045790251105, 0.2673559822747415, 0.27474150664697194, 0.28508124076809455, 0.2880354505169867, 0.2895125553914328, 0.29394387001477107, 0.2968980797636632, 0.2983751846381093, 0.30428360413589367, 0.310192023633678, 0.31462333825701627, 0.34416543574593794, 0.34859675036927623, 0.3559822747415066, 0.3604135893648449, 0.361890694239291, 0.36484490398818314, 0.3663220088626292, 0.3722304283604136, 0.3766617429837518, 0.37961595273264404, 0.3810930576070901, 0.3929098966026588, 0.397341211225997, 0.3988183161004431, 0.4091580502215657, 0.41063515509601184, 0.4150664697193501, 0.41802067946824223, 0.42097488921713444, 0.4224519940915805, 0.4254062038404727, 0.4401772525849335, 0.44165435745937964, 0.44756277695716395, 0.44903988183161003, 0.4549483013293944, 0.45790251107828656, 0.46971935007385524, 0.4711964549483013, 0.4741506646971935, 0.48005908419497784, 0.4859675036927622, 0.4874446085672083, 0.49039881831610044, 0.4948301329394387, 0.5051698670605613, 0.5066469719350074, 0.5096011816838996, 0.51698670605613, 0.5199409158050221, 0.5243722304283605, 0.5273264401772526, 0.5332348596750369, 0.5361890694239291, 0.5406203840472673, 0.5420974889217134, 0.5539143279172821, 0.5568685376661743, 0.5657311669128509, 0.5701624815361891, 0.5731166912850812, 0.5864106351550961, 0.5893648449039882, 0.5923190546528804, 0.5967503692762186, 0.6085672082717873, 0.6144756277695717, 0.6159527326440177, 0.6277695716395865, 0.6336779911373708, 0.6454948301329394, 0.654357459379616, 0.6632200886262924, 0.6646971935007385, 0.672082717872969, 0.6735598227474151, 0.6779911373707533, 0.6794682422451994, 0.6824224519940916, 0.6838995568685377, 0.6957163958641064, 0.6986706056129985, 0.7031019202363368, 0.7163958641063516, 0.7193500738552437, 0.7282127031019202, 0.7341211225997046, 0.741506646971935, 0.7429837518463811, 0.7488921713441654, 0.7533234859675036, 0.7562776957163959, 0.7607090103397341, 0.7636632200886263, 0.7740029542097489, 0.7769571639586411, 0.7799113737075333, 0.7813884785819794, 0.7902511078286558, 0.7991137370753324, 0.8005908419497785, 0.8183161004431314, 0.8197932053175776, 0.8227474150664698, 0.8286558345642541, 0.8345642540620384, 0.8360413589364845, 0.8389955686853766, 0.8419497784342689, 0.844903988183161, 0.8478581979320532, 0.8552437223042836, 0.8581979320531757, 0.8626292466765141, 0.8655834564254062, 0.8670605612998523, 0.8714918759231906, 0.8744460856720827, 0.8788774002954209, 0.8906942392909897, 0.8936484490398818, 0.8995568685376661, 0.9084194977843427, 0.914327917282127, 0.9172821270310192, 0.9202363367799113, 0.9217134416543574, 0.9261447562776958, 0.9276218611521418, 0.930576070901034, 0.9364844903988183, 0.9394387001477105, 0.9409158050221565, 0.9438700147710487, 0.9512555391432792, 0.9527326440177253, 0.9542097488921714, 0.9615952732644018, 0.96602658788774, 0.96602658788774, 0.9689807976366323, 0.9704579025110783, 0.9719350073855244, 0.9748892171344166, 0.9748892171344166, 0.9793205317577548, 0.9807976366322009, 0.982274741506647, 0.983751846381093, 0.983751846381093, 0.9867060561299852, 0.9881831610044313, 0.9881831610044313, 0.9881831610044313, 0.9881831610044313, 0.9881831610044313, 0.9896602658788775, 0.9896602658788775, 0.9896602658788775, 0.9896602658788775, 0.9911373707533235, 0.9911373707533235, 0.9926144756277696, 0.9926144756277696, 1.0]","[0.5, 0.8807339449541285, 0.8818897637795275, 0.8817345597897503, 0.8840579710144928, 0.8839050131926122, 0.8850726552179656, 0.8874172185430463, 0.8885941644562334, 0.8884462151394422, 0.8908122503328895, 0.892, 0.8943850267379679, 0.8955823293172691, 0.8978494623655914, 0.9024390243902439, 0.903663500678426, 0.9072305593451568, 0.908344733242134, 0.9107142857142857, 0.9116022099447514, 0.9128630705394191, 0.9151599443671766, 0.9175977653631285, 0.9174825174825175, 0.9199438202247191, 0.922425952045134, 0.923728813559322, 0.93, 0.930835734870317, 0.9361393323657474, 0.936046511627907, 0.9355783308931186, 0.9353891336270191, 0.9366715758468336, 0.9364844903988183, 0.9431137724550899, 0.9429429429429429, 0.9428571428571428, 0.9497716894977168, 0.9496951219512195, 0.9495412844036697, 0.9494640122511485, 0.9493865030674846, 0.9520123839009288, 0.9518633540372671, 0.9517133956386293, 0.9515625, 0.9618441971383148, 0.9617224880382775, 0.967479674796748, 0.9674267100977199, 0.967373572593801, 0.9673202614379085, 0.9672131147540983, 0.9702479338842975, 0.9701986754966887, 0.9717138103161398, 0.9715719063545151, 0.9715242881072027, 0.9714765100671141, 0.9728813559322034, 0.9727891156462585, 0.9743589743589743, 0.9743150684931506, 0.9742710120068611, 0.9758620689655172, 0.9758203799654577, 0.975736568457539, 0.9756521739130435, 0.9771929824561404, 0.977112676056338, 0.9770723104056437, 0.9783393501805054, 0.9783001808318263, 0.9798534798534798, 0.9796296296296296, 0.9795918367346939, 0.9795158286778398, 0.9794776119402985, 0.9794392523364486, 0.9847619047619047, 0.9847036328871893, 0.9846153846153847, 0.9845857418111753, 0.9845559845559846, 0.9863813229571985, 0.986328125, 0.9862745098039216, 0.9862475442043221, 0.9900398406374502, 0.9900199600798403, 0.99, 0.9899799599198397, 0.9899598393574297, 0.9918533604887984, 0.9918200408997955, 0.9916666666666667, 0.9916142557651991, 0.9915966386554622, 0.991578947368421, 0.9935622317596566, 0.9935483870967742, 0.9935205183585313, 0.9935064935064936, 0.9934640522875817, 0.9934497816593887, 0.995575221238938, 0.9955654101995566, 0.9955056179775281, 0.9954853273137697, 0.9954648526077098, 0.9954441913439636, 0.9976744186046511, 0.9976689976689976, 0.9976635514018691, 0.9976580796252927, 0.9976525821596244, 0.9976415094339622, 0.9976303317535545, 0.9976190476190476, 0.9976076555023924, 0.9976019184652278, 0.9975786924939467, 0.9975308641975309, 0.9975124378109452, 0.9975062344139651, 0.9975, 0.9974874371859297, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 0.9926144756277696, 0.9926144756277696, 0.9911373707533235, 0.9911373707533235, 0.9896602658788775, 0.9896602658788775, 0.9896602658788775, 0.9896602658788775, 0.9881831610044313, 0.9881831610044313, 0.9881831610044313, 0.9881831610044313, 0.9881831610044313, 0.9867060561299852, 0.983751846381093, 0.983751846381093, 0.982274741506647, 0.9807976366322009, 0.9793205317577548, 0.9748892171344166, 0.9748892171344166, 0.9719350073855244, 0.9704579025110783, 0.9689807976366323, 0.9675036927621861, 0.96602658788774, 0.96602658788774, 0.9615952732644018, 0.9542097488921714, 0.9527326440177253, 0.9512555391432792, 0.9438700147710487, 0.9409158050221565, 0.9394387001477105, 0.9364844903988183, 0.930576070901034, 0.9276218611521418, 0.9261447562776958, 0.9217134416543574, 0.9202363367799113, 0.9172821270310192, 0.9158050221565731, 0.914327917282127, 0.9084194977843427, 0.9054652880354506, 0.9025110782865583, 0.8995568685376661, 0.8936484490398818, 0.8906942392909897, 0.8788774002954209, 0.8774002954209749, 0.8759231905465288, 0.8744460856720827, 0.8714918759231906, 0.8670605612998523, 0.8655834564254062, 0.8626292466765141, 0.8581979320531757, 0.8567208271787297, 0.8552437223042836, 0.8478581979320532, 0.844903988183161, 0.8419497784342689, 0.8404726735598228, 0.8389955686853766, 0.8360413589364845, 0.8345642540620384, 0.8316100443131462, 0.8286558345642541, 0.8227474150664698, 0.8197932053175776, 0.8183161004431314, 0.8005908419497785, 0.7991137370753324, 0.7902511078286558, 0.7813884785819794, 0.7799113737075333, 0.7769571639586411, 0.7754800590841949, 0.7740029542097489, 0.7636632200886263, 0.7607090103397341, 0.7562776957163959, 0.7548005908419497, 0.7533234859675036, 0.7488921713441654, 0.7459379615952733, 0.7429837518463811, 0.741506646971935, 0.7341211225997046, 0.7326440177252584, 0.7311669128508124, 0.7296898079763663, 0.7282127031019202, 0.7193500738552437, 0.7163958641063516, 0.7031019202363368, 0.6986706056129985, 0.6971935007385525, 0.6957163958641064, 0.6838995568685377, 0.6824224519940916, 0.6794682422451994, 0.6779911373707533, 0.6735598227474151, 0.672082717872969, 0.6646971935007385, 0.6632200886262924, 0.654357459379616, 0.6514032496307238, 0.6484490398818316, 0.6454948301329394, 0.6336779911373708, 0.6322008862629247, 0.6307237813884786, 0.6292466765140325, 0.6277695716395865, 0.6248153618906942, 0.621861152141802, 0.6189069423929099, 0.6159527326440177, 0.6144756277695717, 0.6085672082717873, 0.5967503692762186, 0.5923190546528804, 0.5908419497784343, 0.5893648449039882, 0.5864106351550961, 0.5731166912850812, 0.5716395864106352, 0.5701624815361891, 0.5657311669128509, 0.5568685376661743, 0.5553914327917282, 0.5539143279172821, 0.5420974889217134, 0.5406203840472673, 0.5361890694239291, 0.5332348596750369, 0.5273264401772526, 0.5258493353028065, 0.5243722304283605, 0.5199409158050221, 0.518463810930576, 0.51698670605613, 0.5096011816838996, 0.5066469719350074, 0.5051698670605613, 0.4948301329394387, 0.4933530280649926, 0.4918759231905465, 0.49039881831610044, 0.4874446085672083, 0.4859675036927622, 0.48301329394387, 0.48005908419497784, 0.4741506646971935, 0.4711964549483013, 0.46971935007385524, 0.45790251107828656, 0.4564254062038405, 0.4549483013293944, 0.44903988183161003, 0.44756277695716395, 0.4446085672082718, 0.44165435745937964, 0.4401772525849335, 0.4254062038404727, 0.4224519940915805, 0.42097488921713444, 0.41802067946824223, 0.41654357459379615, 0.4150664697193501, 0.41063515509601184, 0.4091580502215657, 0.3988183161004431, 0.397341211225997, 0.3929098966026588, 0.3810930576070901, 0.37961595273264404, 0.3766617429837518, 0.37518463810930575, 0.37370753323485967, 0.3722304283604136, 0.3663220088626292, 0.36484490398818314, 0.361890694239291, 0.3604135893648449, 0.3559822747415066, 0.34859675036927623, 0.34416543574593794, 0.31462333825701627, 0.31314623338257014, 0.31166912850812406, 0.310192023633678, 0.3072378138847858, 0.30428360413589367, 0.2983751846381093, 0.2968980797636632, 0.29394387001477107, 0.2895125553914328, 0.2880354505169867, 0.28508124076809455, 0.27474150664697194, 0.27326440177252587, 0.2717872968980798, 0.27031019202363366, 0.2688330871491876, 0.2673559822747415, 0.25997045790251105, 0.258493353028065, 0.2511078286558346, 0.2466765140324963, 0.24519940915805022, 0.24224519940915806, 0.23338257016248154, 0.23190546528803546, 0.22895125553914328, 0.2259970457902511, 0.22451994091580502, 0.22304283604135894, 0.22156573116691286, 0.22008862629246675, 0.21861152141802068, 0.2171344165435746, 0.1831610044313146, 0.18168389955686853, 0.18020679468242246, 0.17872968980797638, 0.17725258493353027, 0.17429837518463812, 0.16691285081240767, 0.16395864106351551, 0.15805022156573117, 0.155096011816839, 0.14623338257016247, 0.14180206794682423, 0.14032496307237813, 0.12850812407680945, 0.12703101920236337, 0.1255539143279173, 0.11669128508124077, 0.09748892171344166, 0.09601181683899557, 0.0930576070901034, 0.0915805022156573, 0.09010339734121123, 0.0827178729689808, 0.08124076809453472, 0.07976366322008863, 0.06942392909896603, 0.06794682422451995, 0.06646971935007386, 0.059084194977843424, 0.04874446085672083, 0.047267355982274745, 0.04431314623338257, 0.04283604135893648, 0.03545051698670606, 0.03249630723781388, 0.029542097488921712, 0.019202363367799114, 0.01772525849335303, 0.01624815361890694, 0.0]"
